"MacroTrends Data Download"
"AVGO - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2010-01-19,13.0217,13.2036,12.5852,12.9562,381300
2010-01-20,12.8835,13.1017,12.6871,13.0653,193800
2010-01-21,12.9999,13.4509,12.9417,13.0835,338600
2010-01-22,13.0071,13.1381,12.6434,12.7744,923500
2010-01-25,12.8544,12.9489,12.7016,12.8398,261400
2010-01-26,12.3888,13.0944,12.2520,12.9198,765400
2010-01-27,12.8326,13.0581,12.5488,12.6652,696300
2010-01-28,12.7671,12.9053,12.5488,12.8907,14457600
2010-01-29,12.8907,12.9926,12.5488,12.6434,3357000
2010-02-01,12.6434,12.8689,12.5779,12.7307,509500
2010-02-02,12.7380,12.9489,12.6216,12.8762,1772900
2010-02-03,12.7598,12.8689,12.7162,12.8180,1285700
2010-02-04,12.6434,12.7889,12.4106,12.5270,1376700
2010-02-05,12.5488,12.5998,12.0760,12.5125,538700
2010-02-08,12.4252,12.5779,12.2724,12.3742,498300
2010-02-09,12.3961,12.6434,12.2360,12.3597,189600
2010-02-10,12.2651,12.3233,12.0105,12.2215,578000
2010-02-11,12.1924,12.5488,12.0032,12.4615,370000
2010-02-12,12.3524,12.6507,12.2142,12.6289,163200
2010-02-16,12.6580,12.7380,12.5635,12.7162,422700
2010-02-17,12.8035,12.8035,12.4906,12.6652,507700
2010-02-18,12.7089,12.7307,12.5852,12.6943,461900
2010-02-19,12.7307,12.8180,12.6289,12.7525,374600
2010-02-22,12.7307,12.7962,12.5343,12.6216,846500
2010-02-23,12.6216,12.7234,12.4615,12.6434,1820200
2010-02-24,12.7307,12.9999,12.6652,12.9053,852300
2010-02-25,13.0944,13.3782,12.8689,13.1599,2319700
2010-02-26,13.1308,13.2327,13.0653,13.2036,280700
2010-03-01,13.6037,13.6764,13.1817,13.3127,872200
2010-03-02,13.2327,13.6328,13.2327,13.6182,981000
2010-03-03,13.6400,14.5057,13.6400,13.7564,1063400
2010-03-04,13.8292,13.9965,13.4596,13.8656,396600
2010-03-05,13.8583,14.3020,13.8583,14.0838,376700
2010-03-08,14.1711,14.2002,13.8874,14.0474,222000
2010-03-09,14.1420,14.5494,13.9310,14.0765,922700
2010-03-10,14.1565,14.5348,14.0838,14.3602,544900
2010-03-11,14.3966,14.5305,14.3966,14.4475,394700
2010-03-12,14.4766,14.5494,14.1420,14.2948,498400
2010-03-15,14.2293,14.2293,13.8437,14.1274,179200
2010-03-16,14.1274,14.3166,13.9383,14.1856,162300
2010-03-17,14.2511,14.5421,14.2293,14.4694,309400
2010-03-18,14.5057,14.5494,14.1711,14.5348,211200
2010-03-19,14.5494,14.7531,14.3239,14.6294,636500
2010-03-22,14.4548,14.6585,14.3311,14.5057,473400
2010-03-23,14.5348,14.7676,14.5130,14.7094,281900
2010-03-24,14.6949,14.6949,14.2366,14.2729,153500
2010-03-25,14.2948,14.3675,14.0474,14.2948,583500
2010-03-26,14.3020,14.6949,14.3020,14.4839,525000
2010-03-29,14.6148,14.8404,14.5057,14.7094,296100
2010-03-30,14.7531,14.9204,14.5203,14.8258,353900
2010-03-31,14.8331,15.0441,14.6730,14.9586,662000
2010-04-01,15.0513,15.1314,14.6148,14.9131,324600
2010-04-05,15.0513,15.0586,14.3966,14.7385,612000
2010-04-06,14.5858,15.1532,14.5494,15.0441,235800
2010-04-07,14.9713,15.0899,14.8404,14.8986,144600
